,,,,,,,,,,,,,ADVANCE ELECTRICAL AND ELECTRONICS LABORATORY MACHINES / EQUIPMENT / INSTRUMENTS MASTERPLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FY 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PARTICULARS,,,,,INVENTORY ,,,,,,,,,,,,PREVENTIVE MAINTENANCE,,,,,,,,,,,,CORRECTIVE MAINTENANCE,,,,,,,,,,,,CALIBRATION,,,,,,,,,,,
,Equipment Code,Name of Machine / Equipment / Instrument,Quantity,Date Aquired ,Serial No. ,User Manual (0/1/A),Calibration Code (0/1),JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A) Frequently Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,8,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,9,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,10,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,11,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,13,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,14,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,15,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,16,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,17,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,18,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,19,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,20,COMPUTER SET,1,02/14/2014,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,B)  Moderately Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.01,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.02,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.03,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.04,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.05,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.06,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.07,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.08,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.09000000000001,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.1,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.11,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.12,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.13,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.14,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.15,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.16,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.17,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.18,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.19,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,2.2,NI EDUCATIONAL LABORATORY VIRTUAL INSTRUMENT SUITE,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.01,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.02,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.03,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.04,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.05,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.06,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.07,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,3.08,DIGITAL TRAINER,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.01,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.02,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.03,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.04,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.05,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.06,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.07,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,4.08,ELECTRONICS ENGINEERING BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.01,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.02,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.03,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.04,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.05,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.06,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.07,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,5.08,FIBER OPTICS COMMUNICATION  BOARD,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.01,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.02,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.03,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.04,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.05,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.06,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.07,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,6.08,TELECOMMUNICATION TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.01,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.02,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.03,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.04,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.05,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.06,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.07,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,7.08,TRANSMISSION LINE TRAINER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.01,POWER ELECTRONICS BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,8.02,POWER ELECTRONICS BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,8.03,POWER ELECTRONICS BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,8.03999999999999,POWER ELECTRONICS BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.01,DIGITAL MULTIMETER (MASTECH),1,04/26/2021,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,9.02,DIGITAL MULTIMETER (MASTECH),1,04/26/2021,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,9.03,DIGITAL MULTIMETER (MASTECH),1,04/26/2021,,A,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.01,ELECTRONIC APPLICATION TRAINER,1,04/26/2021,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,10.02,ELECTRONIC APPLICATION TRAINER,1,04/26/2021,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,10.03,ELECTRONIC APPLICATION TRAINER,1,04/26/2021,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.01,DC MOTOR CONTROL BOARD,1,02/14/2014,,0,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,11.02,DC MOTOR CONTROL BOARD,1,02/14/2014,,0,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.01,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.02,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.03,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.04,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.05,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.06,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.07,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,12.08,SIGNAL PROCESSING EXPERIMENTER,1,08/20/2015,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.01,DIGITAL ELECTRONICS FIELD PROGRAMMABLE GATE ARRAY (FPGA) BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,13.02,DIGITAL ELECTRONICS FIELD PROGRAMMABLE GATE ARRAY (FPGA) BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.01,GREEN ENGINEERNG BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,14.02,GREEN ENGINEERNG BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.01,MICROCONTROLLER PROTOTYPE BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,15.02,MICROCONTROLLER PROTOTYPE BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.01,OPERATIONAL AMPLIFIER BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,16.02,OPERATIONAL AMPLIFIER BOARD,1,02/14/2014,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.01,MICRO CONTROLLER TRAINER,1,04/26/2021,,1,0,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C) Rarely Used ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,D) Newly Acquired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by:,,Noted by: ,,,,,,,Approved by: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JEPHONIE DOMINIC A. SANCHEZ,,TITA BALBIN-ALBAY,,,HOLDEN CULTURA,,,,DR. GINA C. LACANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Member, COT Laboratory Technician Team",,"Head, Lab Technician Unit",,,"Head, Repair & Maintenance Unit",,,,"Director, LMO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
